GEOID,statename,place,type,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,open_space,inclusionary,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,total_nz,total_rz,adu,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf_per,maxden5,maxden4,maxden3,maxden2,maxden1,sindex1,sindex2,sindex3,sindex4,sindex5,sindex6,sindex7,sindex8,height_st_median_sc,height_st_mode_sc,sindex9,sindex10,sindex11,sindex9_st,sindex10_st,zri,zri_st,add_index,zri_up,zri_up_st,wt_all_2019,st_wt_all_2019,wt_msa_2019,st_wt_msa_2019,wt_lmsa_2019,st_wt_lmsa_2019,timestamp
1701595,IL,Antioch,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,45,3,3,2,2,0.166666667,0,0,1,0,0,0,1,4,2,3,3,0,0,42,42,40,2,0.166666667,0.445666498,0.164805906,2.30762747,0.365159436,13,1.439366607,-0.129308928,11.31741967,0.715575028,8.2352419,0.933590016,5.86347335,1.122346419,6/5/2019 14:33
1702154,IL,ArlingtonHeights,Village,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,25,25,2,3,2,2,0.454545455,1,0,0,0,0,0,1,1,3,3,1,1,0,28,42,25,2,0.454545455,-0.744074106,0.164805906,2.692461527,0.77396052,10,1.871449614,0.363843092,4.019814542,0.254163845,3.640954409,0.4127576,3.088983319,0.591272299,12/16/2019 22:10
1703012,IL,Aurora,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,30,30,2,3,2,2,0.363636364,1,0,0,0,0,0,1,3,3,3,1,0,0,28,42,30,2,0.363636364,-0.347493905,0.164805906,3.001452333,1.102194922,11,1.972219276,0.478855165,2.485143319,0.157130031,2.528904885,0.286689861,3.472952431,0.66476907,12/1/2021 18:35
1703844,IL,Barrington,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,50,50,15,2,2,4,0.5,1,0,0,0,0,0,1,4,3,3,1,0,0,210,28,50,2,0.5,1.2388269,0.164805906,3.393653426,1.518821853,12,2.291662158,0.843446922,3.679988736,0.232677423,3.266316824,0.370286728,2.628932728,0.503212526,10/18/2021 0:30
1704013,IL,Bartlett,Village,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,2,2,1,1,0.333333333,0,1,0,0,0,0,1,3,2,3,2,0,0,28,28,30,1,0.333333333,-0.347493905,-0.882429958,2.260518777,0.315116867,11,1.497608767,-0.062835036,9.778324568,0.618261501,7.31389738,0.829141591,4.125384457,0.789653197,6/5/2019 17:29
1705092,IL,Belvidere,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,1,1,1,1,0.333333333,1,0,0,0,0,0,1,2,2,2,1,0,0,14,14,35,1,0.333333333,0.049086297,-0.882429958,2.057795018,0.099767703,8,1.446550158,-0.12111008,19.83471539,1.254104507,11.72569467,1.329285965,NA,NA,7/16/2019 14:52
1706587,IL,Bloomingdale,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,32.5,30,2.5,2,2,1,0.384615385,0,1,0,0,0,0,1,4,3,2,2,0,0,35,28,32.5,2,0.384615385,-0.149203804,0.164805906,2.892945959,0.986930895,12,2.020336071,0.533772611,9.882957563,0.62487721,7.843912051,0.889226821,5.219628522,0.999105996,6/5/2019 17:31
1706613,IL,Bloomington,City,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,4,3,2,2,0.533333333,1,0,0,0,0,0,1,2,2,3,1,0,0,56,42,25,2,0.533333333,-0.744074106,0.164805906,2.213410084,0.265074298,9,1.416807274,-0.155056714,3.424116872,0.21649922,3.022404241,0.342635524,NA,NA,12/14/2021 15:44
1707471,IL,Bourbonnais,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,20,15,2,2,2,1,0.272727273,0,1,0,0,0,0,1,1,2,3,2,0,0,28,28,20,2,0.272727273,-1.140654307,0.164805906,1.476116591,-0.518136996,9,0.801486662,-0.857344464,9.056459174,0.572619574,6.839433369,0.775353874,NA,NA,7/16/2019 14:41
1708225,IL,Bridgeview,Village,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2,2,2.5,2,0.333333333,0,0,0,1,0,0,0,1,2,2,4,0,0,28,28,35,2.5,0.333333333,0.049086297,0.688423838,0.114743935,-1.964294393,9,-0.186297108,-1.984737937,17.14853341,1.084263253,12.16871923,1.379509541,8.793115218,1.683118655,9/12/2022 15:54
1708446,IL,Broadview,Village,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,35,35,2.5,3,2,2,0.666666667,0,0,1,0,0,0,0,1,3,3,3,0,0,35,42,35,2,0.666666667,0.049086297,0.164805906,1.011292556,-1.011909742,10,0.444450009,-1.264843356,12.5953653,0.79637666,7.95679446,0.90202376,4.430110965,0.847981884,10/28/2021 0:11
1708576,IL,Brookfield,Village,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,25,2,2,2,1,0.428571429,0,1,0,0,0,0,0,1,2,2,2,1,0,28,28,35,2,0.428571429,0.049086297,0.164805906,1.280340115,-0.726106207,8,0.897194293,-0.74810987,9.3005031,0.588049923,6.638934389,0.752624262,4.158394782,0.79597181,12/1/2021 18:47
1709980,IL,BurrRidge,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,2,1,1,1,0.142857143,1,0,0,0,0,0,1,4,2,3,1,0,1,28,14,35,1,0.142857143,0.049086297,-0.882429958,2.99781227,1.098328161,12,2.533595891,1.119574673,7.124227225,0.450448887,5.479371457,0.621170155,2.724719751,0.52154743,12/17/2019 15:17
1710487,IL,Calumet,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,25,25,2,2,1.5,1,0.5,1,0,0,0,0,0,0,1,1,2,1,0,0,28,28,25,1.5,0.5,-0.744074106,-0.358812026,0.75417998,-1.285034998,5,0.436868387,-1.273496537,6.083549814,0.384649192,4.345474468,0.492625672,3.977216338,0.761291857,12/17/2019 15:23
1711163,IL,Carbondale,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,3,2,4,0,0,1,0,0,0,0,0,1,2,3,2,0,0,42,42,35,2,0,0.049086297,0.164805906,0.960543801,-1.065819072,8,0.323466079,-1.402926707,2.048175247,0.129501521,2.063239378,0.233899587,NA,NA,6/5/2019 20:48
1711332,IL,CarolStream,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,1,1,1,1,0.166666667,0,0,1,0,0,0,1,1,2,3,3,0,0,14,14,25,1,0.166666667,-0.744074106,-0.882429958,1.131024191,-0.884721358,10,0.586316991,-1.10292542,5.74278781,0.363103575,4.898932622,0.555368578,3.754765268,0.718711778,12/1/2021 19:00
1711592,IL,Cary,Village,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,12,12,NA,NA,1.5,1,0.285714286,0,1,0,0,0,0,1,3,2,3,2,0,0,NA,NA,12,1.5,0.285714286,-1.775182629,-0.358812026,2.260518777,0.315116867,11,1.46758295,-0.097104592,14.37210696,0.908716045,9.664225582,1.095587066,4.770971847,0.913227169,12/21/2021 12:49
1712476,IL,Channahon,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2.5,2.5,2,2,0.111111111,0,0,0,1,0,0,1,1,2,2,4,0,0,35,35,35,2,0.111111111,0.049086297,0.164805906,0.630316724,-1.416612317,10,0.234454492,-1.504518863,29.0344651,1.835784019,17.96032661,2.03607639,9.49201927,1.816898143,12/23/2019 13:22
1714000,IL,Chicago,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,40,55,3,4,1.75,1,0.733333333,1,0,0,0,0,0,1,2,2,3,1,1,1,42,56,40,1.75,0.733333333,0.445666498,-0.09700306,2.688821464,0.770093759,11,2.455110267,1.029996182,1.00000001,0.063227755,1.000001833,0.113365428,1.143379318,0.218857937,12/17/2019 16:31
1714286,IL,Christopher,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,30,30,2.5,2.5,1,1,0.428571429,0,0,0,0,1,0,0,1,2,1,5,0,0,35,35,30,1,0.428571429,-0.347493905,-0.882429958,-0.385963532,-2.496185351,9,-0.326271688,-2.144496006,28.19528891,1.782724793,NA,NA,NA,NA,12/17/2019 16:43
1715001,IL,Clinton,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,NA,NA,2.5,2.5,1.375,2,0.4,0,0,1,0,0,0,0,3,2,3,3,0,0,35,35,NA,1.375,0.4,NA,-0.489716509,1.399853587,-0.599149572,11,NA,NA,32.59720831,2.061048271,NA,NA,NA,NA,12/17/2019 19:42
1715235,IL,CoalValley,Village,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,37.5,35,3,3,1,1,0.333333333,0,1,0,0,0,0,0,1,2,3,2,0,0,42,42,37.5,1,0.333333333,0.247376397,-0.882429958,0.960543801,-1.065819072,8,0.447077189,-1.261844861,38.58667508,2.439748803,20.74766792,2.352063954,NA,NA,12/17/2019 20:03
1715664,IL,Colona,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,75,2.5,2.5,1,1,0.3,0,1,0,0,0,0,1,1,2,3,2,0,0,35,35,35,1,0.3,0.049086297,-0.882429958,1.476116591,-0.518136996,9,0.865561678,-0.784213323,45.84686333,2.8987942,24.19305247,2.742650733,NA,NA,11/14/2021 13:18
1716873,IL,Countryside,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,2,1,2,2,0.1,0,0,1,0,0,0,0,3,2,3,3,0,0,28,14,25,2,0.1,-0.744074106,0.164805906,1.399853587,-0.599149572,11,0.705622459,-0.966757759,13.11894914,0.82948169,9.392660847,1.06480107,5.950750514,1.139052424,6/5/2019 20:53
1717523,IL,Crete,Village,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,6.75,3,1,1,0.230769231,1,0,0,0,0,0,0,2,2,3,1,0,0,94.5,42,35,1,0.230769231,0.049086297,-0.882429958,1.697837295,-0.282607778,8,1.007949946,-0.621700423,18.41697409,1.164463909,9.977403027,1.131090497,4.594132367,0.879377752,7/16/2019 14:41
1718823,IL,Decatur,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,4,3,2,2,0.384615385,1,0,0,0,0,0,0,4,2,3,1,0,0,56,42,35,2,0.384615385,0.049086297,0.164805906,2.482239481,0.550646084,10,1.585786436,0.037805338,10.30710617,0.651695174,6.638475516,0.752572242,NA,NA,3/4/2021 13:55
1718992,IL,Deerfield,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,1,1,5,2,0.142857143,0,1,0,0,0,0,1,1,2,3,2,0,0,14,14,35,5,0.142857143,0.049086297,3.306513498,1.476116591,-0.518136996,9,0.557820585,-1.135449403,3.511097941,0.221998837,3.047567453,0.345488157,2.145736004,0.410722276,12/17/2019 20:36
1719083,IL,DeerPark,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0,25.25,15.5,2.5,1,1,1,0,0,0,0,0,1,0,1,4,3,2,5,0,0,35,14,25.25,1,0,-0.724245096,-0.882429958,1.857668758,-0.112822193,15,1.239095685,-0.357885401,8.926915124,0.564428794,6.923060929,0.78483433,3.201088776,0.612730768,12/17/2019 20:30
1720162,IL,Dixon,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,45,25,2,2,1,1,0.222222222,0,0,1,0,0,0,1,1,2,3,3,0,1,28,28,45,1,0.222222222,0.842246699,-0.882429958,1.131024191,-0.884721358,11,1.076023388,-0.544005734,18.30282334,1.157246413,NA,NA,NA,NA,12/17/2019 20:44
1721358,IL,Dwight,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,2.5,2.5,2,2,0.25,0,1,0,0,0,0,1,1,2,3,2,0,0,35,35,30,2,0.25,-0.347493905,0.164805906,1.476116591,-0.518136996,9,0.790486028,-0.869899887,24.92425393,1.575904598,15.2297428,1.726523154,11.89841902,2.27751491,3/4/2021 14:16
1722164,IL,EastPeoria,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,52.5,70,3,3,2,2,0.25,0,1,0,0,0,0,0,1,3,3,2,0,0,42,42,52.5,2,0.25,1.437117001,0.164805906,1.356384957,-0.64532538,9,0.627558928,-1.0558545,20.39394615,1.289463412,13.02728376,1.476840899,NA,NA,7/16/2019 14:41
1724543,IL,Eureka,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,1,2,2,0.166666667,1,0,0,0,0,0,0,1,2,3,1,0,0,42,14,35,2,0.166666667,0.049086297,0.164805906,1.305636202,-0.69923471,7,0.615460362,-1.069663033,10.95306185,0.692537501,7.601434595,0.861738311,NA,NA,7/16/2019 14:41
1724764,IL,Fairbury,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,57.5,75,4.25,6,5.945,1,0.333333333,1,0,0,0,0,0,0,1,0,3,1,0,0,59.5,84,57.5,5.945,0.333333333,1.833697202,4.296151389,0.513953891,-1.540222094,5,-0.202447377,-2.003170825,32.59315721,2.060792129,NA,NA,NA,NA,12/17/2019 17:08
1726454,IL,Flora,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,35,35,2,2,6.55,2,0.142857143,0,0,1,0,0,0,0,1,0,2,3,0,0,28,28,35,6.55,0.142857143,0.049086297,4.929729087,-0.331845976,-2.438697415,6,-0.789666868,-2.673385746,21.79703987,1.378177877,NA,NA,NA,NA,10/18/2021 8:51
1726571,IL,Flossmoor,Village,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,40,3,3,1,1,0.25,0,1,0,0,0,0,0,3,2,3,2,0,0,42,42,40,1,0.25,0.445666498,-0.882429958,1.744945988,-0.23256521,10,1.054446062,-0.568632719,6.477700334,0.409570444,3.863740284,0.43801377,2.11444912,0.404733553,12/18/2019 13:25
1726935,IL,ForestPark,Village,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3,0,60,60,2.5,2.5,2,2,0,0,1,0,0,0,0,0,1,3,3,2,0,0,35,35,60,2,0,2.031987303,0.164805906,1.356384957,-0.64532538,9,0.580893773,-1.109115136,3.16002747,0.19980144,2.972264224,0.33695139,2.412131867,0.461713971,6/5/2019 20:59
1727624,IL,Frankfort,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,37.5,40,NA,NA,1,1,0,0,1,0,0,0,0,1,4,2,3,2,0,0,NA,NA,37.5,1,0,0.247376397,-0.882429958,2.65271987,0.731743798,12,1.748663737,0.223703114,10.38216526,0.656440992,7.164480232,0.812202883,3.684212352,0.705207016,12/18/2019 13:37
1728326,IL,Galesburg,City,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,40,12,1.5,2,1.25,1,0.25,0,1,0,0,0,0,0,3,3,2,2,0,0,21,28,40,1.25,0.25,0.445666498,-0.620620992,1.985172077,0.022621887,10,1.311910838,-0.274778824,13.7119679,0.866976934,NA,NA,NA,NA,6/5/2019 14:50
1728846,IL,Geneseo,City,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,2,3,0,25,12,10,10,5,2,0,1,0,0,0,0,0,0,4,2,3,1,0,0,140,140,25,5,0,-0.744074106,3.306513498,2.482239481,0.550646084,10,1.3182445,-0.267549986,18.42888042,1.16521672,10.48367493,1.188484122,NA,NA,12/18/2019 13:41
1728872,IL,Geneva,City,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,2.5,3,2,1,0.153846154,1,0,0,0,0,0,1,1,2,3,1,0,1,35,42,35,2,0.153846154,0.049086297,0.164805906,1.821208991,-0.151552633,9,1.530565136,-0.025220737,7.521212919,0.475549401,5.796194004,0.657086813,3.517091426,0.673217858,12/2/2021 10:14
1729639,IL,GlenCarbon,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,6.75,10.5,2,2,0.25,0,0,1,0,0,0,1,1,2,3,3,0,1,94.5,147,35,2,0.25,0.049086297,0.164805906,1.131024191,-0.884721358,11,1.017399882,-0.610914868,6.59747475,0.417143511,4.725005805,0.535651326,5.599000002,0.310439604,12/14/2021 23:07
1729730,IL,GlendaleHeights,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,20,16,2.5,2.5,2,2,0.125,1,0,0,0,0,0,1,1,2,2,1,0,0,35,35,20,2,0.125,-1.140654307,0.164805906,1.665593925,-0.316859228,7,1.041155918,-0.583801243,6.437739521,0.407043811,5.168641729,0.585944211,4.1010095,0.784987507,12/2/2021 10:21
1729756,IL,GlenEllyn,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,0,45,45,2.5,4,2,2,0.153846154,0,1,0,0,0,0,1,1,2,4,2,0,0,35,56,45,2,0.153846154,0.842246699,0.164805906,1.631731657,-0.3528304,10,0.764231596,-0.899865023,3.652301754,0.230926837,3.267249898,0.370392506,2.602136823,0.498083435,7/16/2019 14:42
1729938,IL,Glenview,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,35,2,2,2,1,0.333333333,1,0,0,0,0,0,1,4,2,3,1,0,1,28,28,35,2,0.333333333,0.049086297,0.164805906,2.99781227,1.098328161,12,2.494548824,1.075008839,4.286571245,0.271030273,3.663964017,0.41536609,2.784704551,0.533029315,12/18/2019 13:58
1730094,IL,Godfrey,Village,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,40,40,2,2,2,1,0.153846154,1,0,0,0,0,0,0,2,2,2,1,0,0,28,28,40,2,0.153846154,0.445666498,0.164805906,1.542222229,-0.447914374,7,0.920700939,-0.721280882,27.00157705,1.707249074,15.11538846,1.71355935,58.90353805,3.265938743,7/16/2019 14:42
1731121,IL,Grayslake,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,100,100,3,3,2,2,0.7,1,0,0,0,0,0,1,1,2,3,1,0,0,42,42,100,2,0.7,5.204628913,0.164805906,1.821208991,-0.151552633,8,1.078432527,-0.541256096,4.614568941,0.29176883,3.865486485,0.438211729,2.850394393,0.54560322,11/14/2021 13:54
1731589,IL,Greenville,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,48,35,2,2,1,1,0.461538462,1,0,0,0,0,0,1,4,2,3,1,1,1,28,28,48,1,0.461538462,1.08019482,-0.882429958,3.473223651,1.603347621,13,3.080255108,1.743496681,8.829724683,0.558283661,6.326383706,0.717191885,29.50718665,1.636042032,6/5/2019 14:55
1732018,IL,Gurnee,Village,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,3,2,1,0.428571429,0,1,0,0,0,0,0,3,2,3,2,1,0,42,42,35,2,0.428571429,0.049086297,0.164805906,2.220357368,0.272454251,11,1.520599043,-0.0365954,4.693390224,0.296752523,3.987329222,0.452024457,2.946439051,0.563987439,12/18/2019 14:26
1732746,IL,HanoverPark,Village,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,11,10,4,4,1.25,1,0.285714286,0,1,0,0,0,0,1,2,2,2,2,0,0,56,56,11,1.25,0.285714286,-1.85449867,-0.620620992,1.712702618,-0.26681666,9,1.173979693,-0.432204646,9.39614283,0.594097008,6.862100652,0.777923555,4.574551688,0.875629751,7/16/2019 14:42
1733630,IL,HawthornWoods,Village,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2.25,2,1,1,0.25,0,0,0,0,1,0,1,3,2,3,5,0,0,31.5,28,35,1,0.25,0.049086297,-0.882429958,1.225241576,-0.784636221,14,0.686708672,-0.98834475,8.019304509,0.507042613,6.211530073,0.704171478,2.715354263,0.519754752,6/6/2019 6:35
1733695,IL,HazelCrest,Village,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2.25,2,1,1,0,0,1,0,0,0,0,1,2,2,2,2,0,0,31.5,28,35,1,0,0.049086297,-0.882429958,1.712702618,-0.26681666,9,1.127072203,-0.485741868,6.233845697,0.394152063,3.977139148,0.450869257,3.281144663,0.628054524,7/16/2019 14:42
1735086,IL,Hillside,Village,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,45,45,2,2,2,1,0.8,0,1,0,0,0,0,1,1,2,3,2,0,0,28,28,45,2,0.8,0.842246699,0.164805906,1.476116591,-0.518136996,9,0.870302858,-0.778802042,10.20927261,0.645509378,7.823034504,0.886860033,4.865066308,0.931238095,12/14/2021 15:54
1735307,IL,Hinsdale,Village,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,30,30,3,3,1.5,2,0.5,1,0,0,0,0,0,1,2,2,3,1,0,0,42,42,30,1.5,0.5,-0.347493905,-0.358812026,2.213410084,0.265074298,9,1.442912598,-0.12526176,3.192573312,0.20185924,3.052724159,0.346072748,2.145625211,0.410701069,6/6/2019 6:36
1735411,IL,HoffmanEstates,Village,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,45,10,1,1,2,2,0.125,0,1,0,0,0,0,1,2,2,3,2,0,0,14,14,45,2,0.125,0.842246699,0.164805906,1.868317684,-0.101510064,10,1.070455943,-0.55036006,5.182493056,0.327677396,4.309984862,0.488602385,2.973049981,0.569081123,12/14/2021 23:14
1735866,IL,Hometown,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,12,10,2,2,2,4,0.5,0,0,1,0,0,0,0,1,1,2,3,0,0,28,28,12,2,0.5,-1.775182629,0.164805906,0.06399518,-2.018203723,7,-0.117952602,-1.906733871,42.28683545,2.673701633,22.57999143,2.559785713,10.95117027,2.096198961,12/17/2019 17:25
1735879,IL,Homewood,Village,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,30,30,3,2,2,2,0.285714286,0,0,1,0,0,0,0,1,3,2,3,0,0,42,28,30,2,0.285714286,-0.347493905,0.164805906,0.85567749,-1.177216338,9,0.38477579,-1.332951709,7.887244513,0.498692756,4.935290421,0.559490288,3.244927764,0.62112213,12/18/2019 14:55
1736061,IL,Hoopeston,City,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,11,10,1,1,4,2,0,0,1,0,0,0,0,1,3,2,3,2,0,0,14,14,11,4,0,-1.85449867,2.259277634,2.260518777,0.315116867,11,1.245050921,-0.351088474,41.93056106,2.651175204,18.19137514,2.062269258,NA,NA,12/18/2019 14:57
1737608,IL,Inverness,Village,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,1,1,2.5,3,0.571428571,0,0,1,0,0,0,0,3,2,3,3,1,0,14,14,35,2.5,0.571428571,0.049086297,0.688423838,1.875264967,-0.094130112,12,1.244417379,-0.351811559,9.871187221,0.624132998,7.116047581,0.806712305,3.232834001,0.618807224,1/14/2020 11:23
1737894,IL,IslandLake,Village,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,22.5,20,NA,NA,1,1,0,0,0,0,1,0,0,1,4,2,3,4,0,0,NA,NA,22.5,1,0,-0.942364207,-0.882429958,1.962535069,-0.001424927,14,1.23052181,-0.367671075,24.00724006,1.51792387,15.10922325,1.712860428,7.929201094,1.517754056,12/18/2019 15:02
